Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Unit_price,Avg_price,price_range,unique_prices
22/06/2016,9995,31025,Q4N,PZOUM,1.0,15.43,15.43,11.718,6.815000000000001,6
22/06/2016,2581,31030,R6E,KS95Q,2.0,9.24,4.62,9.869736842105263,5.366666666666667,26
22/06/2016,17726,31038,FEW,F79YP,1.0,17.66,17.66,11.016538461538461,4.029999999999999,8
22/06/2016,15230,31066,R6E,4Z2VP,1.0,7.44,7.44,9.869736842105263,6.909999999999999,8
22/06/2016,19529,31085,0H2,CZUZX,1.0,6.35,6.35,6.345000000000001,6.535,13
23/06/2016,1665,31096,DMA,SVH3D,1.0,10.62,10.62,13.996666666666664,4.566666666666667,12
23/06/2016,10439,31140,7C6,29GV1,1.0,23.29,23.29,11.85,5.59,5
23/06/2016,14296,31156,Q4N,PZOUM,1.0,15.43,15.43,9.77888888888889,6.815000000000001,6
23/06/2016,12107,31171,0H2,CZUZX,1.0,6.35,6.35,6.8725,6.535,13
23/06/2016,15060,31236,R6E,DUV2Y,1.0,8.0,8.0,8.883,4.070000000000001,18
23/06/2016,15786,31272,SJS,WMIC0,2.0,139.88,69.94,30.559047619047618,7.1200000000000045,7
23/06/2016,11920,31273,R6E,DUV2Y,1.0,8.0,8.0,8.883,4.070000000000001,18
23/06/2016,6370,31286,2ML,3483Q,1.0,7.02,7.02,7.126111111111111,7.41,8
23/06/2016,13241,31287,C8Z,520UE,1.0,8.13,8.13,14.913333333333334,5.463333333333335,17
23/06/2016,17550,31292,C8Z,8KNYA,1.0,22.18,22.18,14.913333333333334,4.814999999999998,7
24/06/2016,17875,31303,FEW,F79YP,1.0,17.66,17.66,11.118888888888888,4.029999999999999,8
24/06/2016,10808,31324,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
24/06/2016,10751,31347,2ML,3483Q,1.0,7.02,7.02,5.576666666666667,7.41,8
24/06/2016,16141,31368,0H2,CZUZX,1.0,6.35,6.35,6.2299999999999995,6.535,13
24/06/2016,13733,31394,06Z,C07LW,1.0,33.49,33.49,33.49,13.889999999999997,6
24/06/2016,6519,31431,1TS,4VA7X,1.0,46.29,46.29,26.49,12.485,9
24/06/2016,2883,31437,29A,PO1N6,1.0,7.44,7.44,5.996875,6.64,18
24/06/2016,9884,31443,Q4N,EGB8E,1.0,11.13,11.13,7.441666666666667,5.01,11
24/06/2016,15706,31456,29A,PO1N6,1.0,7.44,7.44,5.996875,6.64,18
24/06/2016,6634,31460,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
24/06/2016,22179,31466,FEW,F79YP,1.0,17.66,17.66,11.118888888888888,4.029999999999999,8
24/06/2016,4387,31473,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
25/06/2016,11156,31478,0H2,CZUZX,1.0,6.35,6.35,5.218333333333333,6.535,13
25/06/2016,12077,31485,MTR,HUALX,1.0,11.88,11.88,11.88,4.0200000000000005,6
25/06/2016,21193,31487,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
25/06/2016,2808,31514,C8Z,520UE,1.0,8.13,8.13,12.2475,5.463333333333335,17
25/06/2016,2366,31519,R6E,4Z2VP,1.0,7.44,7.44,5.101999999999999,6.909999999999999,8
25/06/2016,10327,31522,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
25/06/2016,10090,31526,Q4N,F2HBX,1.0,8.69,8.69,10.648,5.670000000000001,19
25/06/2016,11471,31528,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
25/06/2016,8458,31533,C8Z,520UE,1.0,8.13,8.13,12.2475,5.463333333333335,17
25/06/2016,17552,31539,0H2,CZUZX,1.0,6.35,6.35,5.218333333333333,6.535,13
25/06/2016,17552,31539,DJI,2BA9G,1.0,25.99,25.99,26.18,5.68,5
25/06/2016,15569,31566,29A,PO1N6,1.0,7.44,7.44,8.025625,6.64,18
26/06/2016,21411,31586,DMA,UNS6E,2.0,21.25,10.625,10.247499999999999,4.125,5
26/06/2016,17689,31599,DGB,E03SR,1.0,24.87,24.87,19.933333333333334,10.639999999999997,5
26/06/2016,12091,31613,29A,PO1N6,1.0,7.44,7.44,7.244,6.64,18
26/06/2016,3488,31619,0H2,CZUZX,1.0,6.35,6.35,6.150000000000001,6.535,13
26/06/2016,3488,31619,0H2,LQ555,1.0,8.46,8.46,6.150000000000001,8.440000000000001,7
26/06/2016,21974,31623,PBV,55TC6,0.33,12.98,39.333333333333336,39.333333333333336,6.450980392156872,7
26/06/2016,19480,31625,J4R,ZE55T,1.0,22.29,22.29,10.656666666666666,5.586666666666666,8
26/06/2016,14501,31627,DGB,NHJN0,1.0,24.87,24.87,19.933333333333334,5.780000000000001,6
26/06/2016,19771,31630,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
26/06/2016,6115,31634,2O0,G28BD,1.0,11.19,11.19,11.19,6.466666666666666,10
26/06/2016,13362,31642,LPF,BOH1U,1.0,25.45,25.45,28.14,4.399999999999999,5
26/06/2016,17777,31655,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
26/06/2016,17932,31656,Q4N,B82LD,1.0,10.44,10.44,8.974,6.290000000000001,10
27/06/2016,21302,31679,C8Z,8KNYA,1.0,22.18,22.18,11.536666666666667,4.814999999999998,7
27/06/2016,7024,31694,Q4N,11H2S,1.0,19.88,19.88,9.94642857142857,12.57,18
27/06/2016,18416,31706,R6E,KS95Q,2.0,9.24,4.62,5.2965625,5.366666666666667,26
27/06/2016,10134,31707,0H2,CZUZX,1.0,6.35,6.35,5.9957142857142856,6.535,13
27/06/2016,15829,31709,29A,PO1N6,1.0,7.44,7.44,8.091000000000001,6.64,18
27/06/2016,1665,31738,29A,IFUHU,1.0,7.08,7.08,8.091000000000001,7.156666666666667,24
27/06/2016,16484,31739,C8Z,520UE,1.0,8.13,8.13,11.536666666666667,5.463333333333335,17
27/06/2016,16490,31740,QV7,FZM7U,1.0,10.86,10.86,4.783333333333333,6.665,72
27/06/2016,14308,31779,Q4N,ROE8X,1.0,13.68,13.68,9.94642857142857,6.91,10
27/06/2016,3216,31800,29A,IFUHU,1.0,11.19,11.19,8.091000000000001,7.156666666666667,24
27/06/2016,17995,31819,DMA,SVH3D,2.0,21.25,10.625,11.5625,4.566666666666667,12
27/06/2016,14316,31824,QV7,FZM7U,1.0,6.99,6.99,4.783333333333333,6.665,72
27/06/2016,2189,31832,QV7,FZM7U,1.0,7.59,7.59,4.783333333333333,6.665,72
27/06/2016,6790,31836,29A,IFUHU,1.0,11.19,11.19,8.091000000000001,7.156666666666667,24
27/06/2016,11907,31840,R6E,ZKKMF,1.0,5.56,5.56,5.2965625,5.970000000000001,9
28/06/2016,11400,31850,C8Z,8KNYA,1.0,22.18,22.18,22.18,4.814999999999998,7
28/06/2016,11904,31852,PBV,NHSIQ,1.0,42.67,42.67,39.36745098039216,6.737076648841352,9
28/06/2016,15811,31873,Q4N,7Q5A4,1.0,17.37,17.37,10.621944444444443,8.680000000000001,5
28/06/2016,18721,31877,LPF,BOH1U,1.0,25.45,25.45,12.310217391304347,4.399999999999999,5
28/06/2016,18721,31877,01F,QMSAV,3.0,186.8,62.26666666666667,10.04875,5.829999999999998,9
28/06/2016,8240,31892,Q4N,F2HBX,1.0,8.69,8.69,10.621944444444443,5.670000000000001,19
28/06/2016,8240,31892,SIM,A92Z9,1.0,42.81,42.81,34.155,13.480000000000004,6
28/06/2016,12107,31894,0H2,CZUZX,1.0,6.35,6.35,6.3554545454545455,6.535,13
28/06/2016,7519,31897,Q4N,967JZ,1.0,12.43,12.43,10.621944444444443,6.89,20
28/06/2016,1665,31899,ZX5,HV0P3,1.0,6.5,6.5,6.575,5.369999999999999,5
28/06/2016,1665,31899,R6E,ZKKMF,1.0,5.56,5.56,9.264545454545454,5.970000000000001,9
28/06/2016,13733,31909,29A,IFUHU,1.0,11.19,11.19,7.065714285714286,7.156666666666667,24
28/06/2016,13733,31909,R6E,0DCAY,1.0,24.87,24.87,9.264545454545454,13.820000000000002,22
28/06/2016,16802,31923,C8Z,8KNYA,1.0,22.18,22.18,22.18,4.814999999999998,7
28/06/2016,22013,31941,0H2,CZUZX,1.0,6.35,6.35,6.3554545454545455,6.535,13
28/06/2016,17733,31982,R6E,0DCAY,1.0,24.87,24.87,9.264545454545454,13.820000000000002,22
28/06/2016,1676,31984,ZX5,HV0P3,1.0,6.5,6.5,6.575,5.369999999999999,5
28/06/2016,15817,32020,2O0,G28BD,2.0,22.38,11.19,11.19,6.466666666666666,10
28/06/2016,10707,32027,LGI,2EA1M,1.0,8.69,8.69,6.866666666666667,5.66,12
28/06/2016,21557,32032,DMA,UNS6E,2.0,21.25,10.625,12.83,4.125,5
28/06/2016,16699,32040,Z4O,GID11,1.0,24.43,24.43,13.935,5.830000000000002,5
29/06/2016,13165,32047,29A,PO1N6,1.0,7.44,7.44,9.862222222222222,6.64,18
29/06/2016,13425,32068,Q4N,B82LD,1.0,10.44,10.44,8.513333333333334,6.290000000000001,10
29/06/2016,17704,32072,2O0,G28BD,1.0,11.19,11.19,11.19,6.466666666666666,10
29/06/2016,7316,32098,Q4N,K67NA,1.0,20.84,20.84,8.513333333333334,6.140000000000001,5
29/06/2016,10779,32112,29A,IFUHU,1.0,11.19,11.19,9.862222222222222,7.156666666666667,24
29/06/2016,4023,32115,PBV,6WHIK,0.34,14.7,43.23529411764705,48.87764705882353,6.786969696969699,5
29/06/2016,15904,32116,SJS,WMIC0,1.0,69.95,69.95,29.186428571428575,7.1200000000000045,7
29/06/2016,15904,32118,FEW,F79YP,1.0,17.66,17.66,10.858333333333333,4.029999999999999,8
29/06/2016,13405,32122,C8Z,ERTYE,1.0,14.37,14.37,11.520000000000001,10.516666666666666,23
29/06/2016,809,32154,ZX5,HV0P3,1.0,6.5,6.5,5.875,5.369999999999999,5
29/06/2016,1686,32156,SIM,B03W9,1.0,29.74,29.74,25.38535714285714,8.250000000000004,5
29/06/2016,1710,32162,SIM,A92Z9,1.0,33.51,33.51,25.38535714285714,13.480000000000004,6
29/06/2016,1660,32178,SIM,A92Z9,1.0,33.51,33.51,25.38535714285714,13.480000000000004,6
29/06/2016,15610,32193,DGB,E03SR,1.0,24.87,24.87,24.87,10.639999999999997,5
30/06/2016,1050,32231,C8Z,Q2G19,1.0,22.5,22.5,11.536,5.32,5
30/06/2016,16489,32232,2ML,3483Q,1.0,7.02,7.02,5.031666666666666,7.41,8
30/06/2016,18696,32242,29A,PO1N6,1.0,7.44,7.44,7.887083333333334,6.64,18
30/06/2016,14944,32263,2O0,UCK6F,1.0,9.93,9.93,9.93,6.789999999999999,13
30/06/2016,21118,32273,SIM,A92Z9,1.0,42.81,42.81,29.668666666666663,13.480000000000004,6
30/06/2016,17840,32287,R6E,4Z2VP,1.0,7.44,7.44,9.407333333333334,6.909999999999999,8
30/06/2016,10785,32310,2O0,UCK6F,1.0,9.93,9.93,9.93,6.789999999999999,13
30/06/2016,13240,32333,QV7,FZM7U,1.0,8.93,8.93,5.267142857142858,6.665,72
30/06/2016,1669,32341,SIM,YO9TA,1.0,27.55,27.55,29.668666666666663,4.66,5
30/06/2016,9854,32342,J4R,ZE55T,1.0,22.29,22.29,14.964000000000002,5.586666666666666,8
30/06/2016,1275,32353,FEW,F79YP,1.0,17.66,17.66,10.852142857142857,4.029999999999999,8
30/06/2016,3024,32371,R6E,DUV2Y,1.0,8.0,8.0,9.407333333333334,4.070000000000001,18
30/06/2016,7696,32377,29A,PO1N6,1.0,7.44,7.44,7.887083333333334,6.64,18
30/06/2016,11398,32388,QV7,FZM7U,1.0,9.72,9.72,5.267142857142858,6.665,72
30/06/2016,3625,32405,C8Z,520UE,1.0,8.13,8.13,11.536,5.463333333333335,17
01/08/2016,10914,37240,29A,PO1N6,1.0,6.81,6.81,4.835,6.64,18
02/08/2016,20299,37258,PBV,NHSIQ,0.33,14.07,42.63636363636363,29.298181818181817,6.737076648841352,9
02/08/2016,14562,37267,C8Z,ERTYE,1.0,14.37,14.37,10.905,10.516666666666666,23
02/08/2016,17518,37272,QLB,CU1VE,1.0,7.86,7.86,11.475000000000001,5.77,5
02/08/2016,16899,37277,29A,0PW5H,1.0,5.58,5.58,5.625624999999999,6.870000000000001,16
02/08/2016,10301,37291,29A,PO1N6,1.0,6.81,6.81,5.625624999999999,6.64,18
02/08/2016,11204,37304,R6E,KS95Q,1.0,4.0,4.0,4.261,5.366666666666667,26
02/08/2016,11204,37304,LWD,08UZX,1.0,13.58,13.58,13.58,6.839999999999999,7
02/08/2016,11204,37304,PA3,KSIYN,1.0,18.69,18.69,13.065000000000001,22.44,6
02/08/2016,18114,37307,R6E,DUV2Y,1.0,8.0,8.0,4.261,4.070000000000001,18
02/08/2016,10661,37351,QV7,S7DDX,1.0,24.66,24.66,13.53,9.47,6
02/08/2016,20379,37356,2O0,G28BD,1.0,5.58,5.58,5.58,6.466666666666666,10
02/08/2016,10184,37358,8HU,9YGOS,3.0,66.64,22.213333333333335,9.053333333333333,14.5,6
02/08/2016,13273,37367,R6E,KS95Q,1.0,8.0,8.0,4.261,5.366666666666667,26
02/08/2016,4659,37371,Q4N,LKDTY,2.0,17.37,8.685,9.125555555555556,4.93,10
07/07/2016,19346,33374,PA3,W45SJ,1.0,18.25,18.25,18.25,4.375,7
02/08/2016,5734,37387,MTR,HUALX,1.0,11.88,11.88,7.680000000000001,4.0200000000000005,6
02/08/2016,15612,37392,29A,758FK,1.0,4.34,4.34,5.625624999999999,4.41,8
02/08/2016,15612,37392,PA3,DJMIH,1.0,7.44,7.44,13.065000000000001,10.059999999999999,19
03/08/2016,18817,37415,N8U,GWGFZ,1.0,4.5,4.5,3.437045454545455,4.825,5
03/08/2016,15910,37422,7C6,29GV1,1.0,23.29,23.29,15.5625,5.59,5
03/08/2016,10521,37426,FEW,F79YP,1.0,17.66,17.66,10.763333333333334,4.029999999999999,8
03/08/2016,9048,37452,0H2,CZUZX,1.0,5.42,5.42,6.130833333333334,6.535,13
03/08/2016,9048,37452,0H2,LQ555,1.0,7.23,7.23,6.130833333333334,8.440000000000001,7
03/08/2016,21721,37496,SJS,WMIC0,1.0,69.95,69.95,38.96444444444445,7.1200000000000045,7
03/08/2016,21874,37523,PA3,W45SJ,1.0,18.25,18.25,18.25,4.375,7
03/08/2016,6991,37532,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
03/08/2016,13661,37541,6BZ,GA7VI,2.0,198.72,99.36,59.892916666666665,4.820000000000007,8
03/08/2016,14510,37548,29A,758FK,1.0,4.34,4.34,8.275416666666668,4.41,8
03/08/2016,17818,37549,SIM,77SUN,1.0,31.38,31.38,31.38,7.879999999999999,6
04/08/2016,15612,37558,LWD,08UZX,1.0,6.78,6.78,6.78,6.839999999999999,7
04/08/2016,17624,37562,PA3,W45SJ,1.0,18.25,18.25,28.34,4.375,7
04/08/2016,1098,37584,Q4N,7Q5A4,1.0,17.37,17.37,11.481176470588236,8.680000000000001,5
04/08/2016,13458,37621,29A,PO1N6,1.0,6.81,6.81,4.88,6.64,18
04/08/2016,11037,37622,BR0,XEP2E,1.0,27.08,27.08,27.08,5.919999999999998,5
04/08/2016,11037,37622,Q4N,11H2S,1.0,19.88,19.88,11.481176470588236,12.57,18
04/08/2016,10707,37631,LGI,2EA1M,1.0,8.69,8.69,8.69,5.66,12
04/08/2016,20803,37635,29A,PO1N6,1.0,3.41,3.41,4.88,6.64,18
04/08/2016,16013,37646,6BZ,GA7VI,2.0,198.7,99.35,60.3111111111111,4.820000000000007,8
04/08/2016,2935,37673,DGB,E03SR,1.0,35.51,35.51,27.61,10.639999999999997,5
04/08/2016,2935,37673,DGB,NHJN0,1.0,28.62,28.62,27.61,5.780000000000001,6
04/08/2016,19412,37686,SJS,GFSX0,2.0,140.64,70.32,50.738125,7.939999999999998,5
04/07/2016,17104,32948,C8Z,ERTYE,1.0,14.37,14.37,10.104999999999999,10.516666666666666,23
04/08/2016,11383,37715,Q4N,B82LD,1.0,11.19,11.19,11.481176470588236,6.290000000000001,10
05/08/2016,17013,37717,R6E,DUV2Y,1.0,8.0,8.0,4.2128571428571435,4.070000000000001,18
05/08/2016,11524,37745,2ML,3483Q,1.0,7.43,7.43,6.4775,7.41,8
05/08/2016,10015,37751,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
05/08/2016,10015,37751,R6E,4Z2VP,1.0,7.44,7.44,4.2128571428571435,6.909999999999999,8
05/08/2016,15491,37753,DGB,E03SR,1.0,35.51,35.51,35.51,10.639999999999997,5
07/07/2016,19270,33421,QV7,FZM7U,1.0,8.62,8.62,5.69,6.665,72
05/08/2016,17104,37761,SJS,WMIC0,2.0,139.88,69.94,23.38230769230769,7.1200000000000045,7
05/08/2016,18996,37777,PA3,W45SJ,1.0,18.25,18.25,18.25,4.375,7
05/08/2016,7319,37780,SIM,77SUN,1.0,27.03,27.03,27.03,7.879999999999999,6
05/08/2016,21122,37803,Q4N,11H2S,1.0,9.93,9.93,11.87142857142857,12.57,18
05/08/2016,17921,37815,PA3,W45SJ,1.0,18.25,18.25,18.25,4.375,7
07/07/2016,6610,33425,0H2,LQ555,1.0,8.46,8.46,6.875,8.440000000000001,7
07/07/2016,18122,33429,R6E,DUV2Y,1.0,8.0,8.0,4.417999999999999,4.070000000000001,18
06/08/2016,17410,37865,R6E,DUV2Y,1.0,8.0,8.0,4.3696875,4.070000000000001,18
06/08/2016,6446,37886,2ML,3483Q,1.0,7.43,7.43,6.385714285714285,7.41,8
06/08/2016,15720,37887,C8Z,ERTYE,1.0,7.19,7.19,7.623750000000001,10.516666666666666,23
06/08/2016,15720,37887,Q4N,7Q5A4,1.0,8.69,8.69,13.66,8.680000000000001,5
06/08/2016,18166,37908,PA3,W45SJ,1.0,18.25,18.25,18.25,4.375,7
07/07/2016,18985,33435,QV7,FZM7U,1.0,6.76,6.76,5.69,6.665,72
06/08/2016,16057,37917,QV7,S7DDX,1.0,24.66,24.66,24.66,9.47,6
06/08/2016,22032,37919,TIF,JJBZH,1.0,28.98,28.98,28.98,4.399999999999999,5
06/08/2016,16946,37943,TIF,JJBZH,1.0,28.98,28.98,28.98,4.399999999999999,5
06/08/2016,2186,37956,C8Z,520UE,1.0,8.13,8.13,7.623750000000001,5.463333333333335,17
07/08/2016,15681,37983,PA3,W45SJ,1.0,18.25,18.25,19.083333333333332,4.375,7
07/08/2016,12785,37985,2O0,UCK6F,2.0,11.18,5.59,5.59,6.789999999999999,13
07/08/2016,7460,37989,PA3,W45SJ,1.0,18.25,18.25,19.083333333333332,4.375,7
07/08/2016,14368,37995,C8Z,8KNYA,1.0,22.18,22.18,12.583333333333334,4.814999999999998,7
07/08/2016,20237,37996,R6E,0DCAY,1.0,11.19,11.19,8.938181818181818,13.820000000000002,22
07/08/2016,20237,37996,LGI,2EA1M,1.0,4.34,4.34,5.699999999999999,5.66,12
07/08/2016,20237,37996,FQC,84E6A,1.0,4.96,4.96,4.96,5.03,5
07/08/2016,20237,37996,29A,0PW5H,1.0,5.58,5.58,7.922222222222223,6.870000000000001,16
07/07/2016,16531,33451,06Z,C07LW,1.0,33.49,33.49,26.436666666666667,13.889999999999997,6
07/08/2016,12062,38028,0H2,CZUZX,1.0,6.35,6.35,6.37,6.535,13
07/08/2016,5754,38032,QV7,FZM7U,1.0,10.86,10.86,7.484999999999999,6.665,72
07/08/2016,2967,38036,R6E,DUV2Y,1.0,8.0,8.0,8.938181818181818,4.070000000000001,18
07/08/2016,2967,38036,C8Z,520UE,1.0,8.13,8.13,12.583333333333334,5.463333333333335,17
07/08/2016,15540,38045,1TS,4VA7X,1.0,56.79,56.79,56.79,12.485,9
07/08/2016,11491,38049,PBV,NHSIQ,0.33,14.54,44.060606060606055,32.15151515151515,6.737076648841352,9
08/08/2016,17350,38061,N8U,GWGFZ,1.0,4.5,4.5,4.283333333333334,4.825,5
08/08/2016,4919,38077,Q4N,11H2S,1.0,19.88,19.88,8.181333333333333,12.57,18
08/08/2016,16483,38086,EKM,ML051,1.0,29.04,29.04,22.8,7.930000000000003,10
08/08/2016,14819,38104,29A,IFUHU,1.0,4.96,4.96,5.885,7.156666666666667,24
08/08/2016,14819,38104,Q4N,11H2S,1.0,9.93,9.93,8.181333333333333,12.57,18
08/08/2016,13407,38134,EKM,XSAJ4,1.0,29.04,29.04,22.8,7.930000000000003,9
08/08/2016,14291,38150,C8Z,520UE,1.0,8.13,8.13,9.963333333333333,5.463333333333335,17
07/07/2016,10696,33465,Q4N,967JZ,1.0,12.43,12.43,12.025416666666665,6.89,20
08/08/2016,3255,38163,Q4N,K67NA,1.0,24.32,24.32,8.181333333333333,6.140000000000001,5
08/08/2016,11071,38166,Q4N,F2HBX,1.0,8.69,8.69,8.181333333333333,5.670000000000001,19
07/07/2016,10865,33467,R6E,KS95Q,1.0,8.0,8.0,4.417999999999999,5.366666666666667,26
08/08/2016,14881,38174,FEW,F79YP,1.0,17.66,17.66,10.190000000000001,4.029999999999999,8
08/08/2016,2067,38189,0H2,CZUZX,1.0,6.35,6.35,6.752777777777776,6.535,13
08/08/2016,2067,38189,29A,PO1N6,1.0,6.81,6.81,5.885,6.64,18
09/08/2016,14847,38214,29A,IFUHU,1.0,9.93,9.93,6.017777777777777,7.156666666666667,24
09/08/2016,446,38225,Q4N,EGB8E,1.0,11.13,11.13,11.292000000000002,5.01,11
09/08/2016,1443,38234,29A,IFUHU,1.0,9.93,9.93,6.017777777777777,7.156666666666667,24
09/08/2016,9755,38252,LPF,BOH1U,1.0,25.45,25.45,13.9628125,4.399999999999999,5
09/08/2016,10965,38254,2ML,3483Q,1.0,7.43,7.43,6.597999999999999,7.41,8
09/08/2016,11166,38267,Q4N,11H2S,1.0,19.88,19.88,11.292000000000002,12.57,18
09/08/2016,21053,38276,29A,IFUHU,1.0,9.93,9.93,6.017777777777777,7.156666666666667,24
09/08/2016,13527,38283,Q4N,F2HBX,1.0,4.34,4.34,11.292000000000002,5.670000000000001,19
09/08/2016,13527,38283,2O0,UCK6F,1.0,4.96,4.96,4.96,6.789999999999999,13
09/08/2016,13527,38283,29A,IFUHU,1.0,4.96,4.96,6.017777777777777,7.156666666666667,24
09/08/2016,13527,38283,C8Z,ERTYE,1.0,7.19,7.19,7.66,10.516666666666666,23
09/08/2016,13527,38283,R6E,ZKKMF,1.0,2.78,2.78,4.262499999999999,5.970000000000001,9
09/08/2016,13527,38283,Q4N,ROE8X,1.0,6.84,6.84,11.292000000000002,6.91,10
09/08/2016,17570,38293,Q4N,EGB8E,1.0,11.13,11.13,11.292000000000002,5.01,11
09/08/2016,18847,38297,TIF,JJBZH,1.0,28.98,28.98,28.98,4.399999999999999,5
09/08/2016,17588,38299,QV7,FZM7U,1.0,5.62,5.62,5.62,6.665,72
09/08/2016,15508,38307,0H2,CZUZX,1.0,6.35,6.35,5.57,6.535,13
07/07/2016,15724,33482,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
09/08/2016,15786,38337,SJS,WMIC0,1.0,69.95,69.95,35.5325,7.1200000000000045,7
09/08/2016,10696,38342,C8Z,520UE,1.0,8.13,8.13,7.66,5.463333333333335,17
09/08/2016,14237,38347,2ML,3483Q,1.0,7.43,7.43,6.597999999999999,7.41,8
10/08/2016,16616,38362,EKM,ML051,2.0,58.08,29.04,12.824444444444444,7.930000000000003,10
10/08/2016,17326,38364,BR0,ULY8T,1.0,22.38,22.38,22.41,11.19,8
07/07/2016,17778,33492,R6E,4Z2VP,1.0,3.7,3.7,4.417999999999999,6.909999999999999,8
10/08/2016,17345,38386,R6E,0DCAY,1.0,11.19,11.19,5.371363636363637,13.820000000000002,22
10/08/2016,22002,38389,FQC,MLAK3,1.0,12.43,12.43,12.43,15.305,5
10/08/2016,14824,38401,1TS,4VA7X,1.0,56.79,56.79,14.585,12.485,9
10/08/2016,14824,38401,Q4N,B82LD,1.0,11.19,11.19,10.4075,6.290000000000001,10
07/07/2016,6729,33497,06Z,C07LW,1.0,33.49,33.49,26.436666666666667,13.889999999999997,6
10/08/2016,15608,38402,R6E,DUV2Y,1.0,8.0,8.0,5.371363636363637,4.070000000000001,18
07/07/2016,7386,33499,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
10/08/2016,19363,38436,DJI,6T54B,1.0,31.24,31.24,31.24,7.629999999999999,9
10/08/2016,16940,38438,EKM,ML051,1.0,29.04,29.04,12.824444444444444,7.930000000000003,10
10/08/2016,15962,38441,SJS,WMIC0,3.0,209.82,69.94,19.688333333333333,7.1200000000000045,7
08/07/2016,9683,33503,C8Z,ERTYE,1.0,14.37,14.37,9.5175,10.516666666666666,23
10/08/2016,17702,38448,29A,0PW5H,1.0,11.19,11.19,6.314666666666666,6.870000000000001,16
08/07/2016,17013,33506,N5F,AEKO3,1.0,18.63,18.63,13.9,4.079999999999998,5
11/08/2016,21269,38511,R6E,4Z2VP,1.0,7.44,7.44,7.23,6.909999999999999,8
11/08/2016,17025,38527,PBV,6L4GO,1.0,42.57,42.57,43.614999999999995,9.191818181818178,6
11/08/2016,10488,38538,Q4N,K67NA,1.0,24.32,24.32,8.794999999999998,6.140000000000001,5
11/08/2016,9518,38544,0H2,CZUZX,1.0,6.35,6.35,6.290625,6.535,13
08/07/2016,11291,33516,S30,4IWR6,2.0,165.47,82.735,82.735,16.47,5
11/08/2016,13280,38549,EKM,XSAJ4,3.0,87.14,29.046666666666667,11.035555555555554,7.930000000000003,9
11/08/2016,21924,38551,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
11/08/2016,20615,38556,LPF,BOH1U,1.0,25.45,25.45,13.73588888888889,4.399999999999999,5
08/07/2016,15920,33519,29A,PO1N6,1.0,6.81,6.81,5.29,6.64,18
11/08/2016,10229,38596,FEW,F79YP,1.0,17.66,17.66,9.854615384615384,4.029999999999999,8
11/08/2016,11415,38614,C3R,FUHQ1,1.0,28.24,28.24,17.09,6.359999999999999,5
11/08/2016,17050,38635,DJI,6T54B,1.0,31.24,31.24,26.174999999999997,7.629999999999999,9
11/08/2016,1694,38637,DGB,R1B7L,1.0,32.28,32.28,32.28,19.929999999999996,5
11/08/2016,21963,38650,Z4O,GID11,1.0,30.26,30.26,30.26,5.830000000000002,5
11/08/2016,14939,38656,C8Z,ERTYE,1.0,7.19,7.19,7.19,10.516666666666666,23
11/08/2016,14939,38656,R6E,0DCAY,1.0,11.19,11.19,7.23,13.820000000000002,22
11/08/2016,14939,38656,FEW,SANGZ,1.0,4.68,4.68,9.854615384615384,4.700000000000001,8
11/08/2016,14939,38656,Q4N,967JZ,2.0,12.42,6.21,8.794999999999998,6.89,20
11/08/2016,18311,38661,PBV,6WHIK,1.0,44.66,44.66,43.614999999999995,6.786969696969699,5
08/07/2016,1702,33533,ZX5,HV0P3,1.0,6.5,6.5,5.801875000000001,5.369999999999999,5
11/08/2016,12768,38662,PA3,W45SJ,1.0,18.25,18.25,20.5,4.375,7
11/08/2016,12768,38662,R6E,DUV2Y,1.0,8.0,8.0,7.23,4.070000000000001,18
11/08/2016,12768,38662,Q4N,LKDTY,1.0,8.69,8.69,8.794999999999998,4.93,10
12/08/2016,17292,38671,C8Z,ERTYE,1.0,7.19,7.19,13.738,10.516666666666666,23
12/08/2016,17292,38671,Q4N,ROE8X,1.0,6.84,6.84,7.347777777777777,6.91,10
12/08/2016,17292,38671,PA3,KSIYN,1.0,18.69,18.69,16.594166666666666,22.44,6
12/08/2016,15846,38697,Q4N,PZOUM,1.0,15.43,15.43,7.347777777777777,6.815000000000001,6
12/08/2016,18846,38703,PA3,W45SJ,1.0,18.25,18.25,16.594166666666666,4.375,7
